Site Name,UMD-N-Division,UMD-N-Division
2022-09-10 23:00,2,1
2022-09-10 23:15,5,0
2022-09-10 23:30,2,0
2022-09-10 23:45,5,0
2022-09-11 00:00,0,0
2022-09-11 00:15,1,0
2022-09-11 00:30,1,0
2022-09-11 00:45,9,0
2022-09-11 01:00,0,0
2022-09-11 01:15,0,0
2022-09-11 01:30,0,0
2022-09-11 01:45,0,0
2022-09-11 02:00,2,0
2022-09-11 02:15,1,0
2022-09-11 02:30,0,1
2022-09-11 02:45,0,0
2022-09-11 03:00,0,0
2022-09-11 03:15,1,0
2022-09-11 03:30,0,0
2022-09-11 03:45,0,0
2022-09-11 04:00,1,0
2022-09-11 04:15,1,0
2022-09-11 04:30,0,0
2022-09-11 04:45,0,0
2022-09-11 05:00,0,0
2022-09-11 05:15,0,0
2022-09-11 05:30,0,0
2022-09-11 05:45,0,0
2022-09-11 06:00,0,0
2022-09-11 06:15,0,0
2022-09-11 06:30,0,0
2022-09-11 06:45,0,0
2022-09-11 07:00,0,0
2022-09-11 07:15,0,0
2022-09-11 07:30,0,0
2022-09-11 07:45,0,0
2022-09-11 08:00,0,0
2022-09-11 08:15,1,0
2022-09-11 08:30,2,0
2022-09-11 08:45,0,1
2022-09-11 09:00,1,0
2022-09-11 09:15,0,0
2022-09-11 09:30,3,0
2022-09-11 09:45,2,1
2022-09-11 10:00,1,0
2022-09-11 10:15,2,0
2022-09-11 10:30,1,0
2022-09-11 10:45,7,1
2022-09-11 11:00,3,0
2022-09-11 11:15,0,0
2022-09-11 11:30,2,0
2022-09-11 11:45,3,1
2022-09-11 12:00,0,1
2022-09-11 12:15,4,3
2022-09-11 12:30,2,0
2022-09-11 12:45,0,1
2022-09-11 13:00,0,2
2022-09-11 13:15,6,3
2022-09-11 13:30,0,0
2022-09-11 13:45,0,3
2022-09-11 14:00,1,0
2022-09-11 14:15,0,0
2022-09-11 14:30,1,1
2022-09-11 14:45,2,1
2022-09-11 15:00,3,0
2022-09-11 15:15,3,1
2022-09-11 15:30,1,1
2022-09-11 15:45,3,1
2022-09-11 16:00,2,1
2022-09-11 16:15,0,1
2022-09-11 16:30,1,0
2022-09-11 16:45,2,0
2022-09-11 17:00,1,0
2022-09-11 17:15,2,2
2022-09-11 17:30,0,0
2022-09-11 17:45,3,1
2022-09-11 18:00,2,0
2022-09-11 18:15,1,0
2022-09-11 18:30,3,0
2022-09-11 18:45,0,0
2022-09-11 19:00,2,0
2022-09-11 19:15,0,0
2022-09-11 19:30,0,0
2022-09-11 19:45,1,1
2022-09-11 20:00,0,0
2022-09-11 20:15,0,0
2022-09-11 20:30,4,0
2022-09-11 20:45,1,0
2022-09-11 21:00,1,0
2022-09-11 21:15,1,0
2022-09-11 21:30,1,0
2022-09-11 21:45,0,0
2022-09-11 22:00,0,0
2022-09-11 22:15,2,0
2022-09-11 22:30,0,0
2022-09-11 22:45,0,0
2022-09-11 23:00,0,0
2022-09-11 23:15,2,0
2022-09-11 23:30,0,0
2022-09-11 23:45,0,0
2022-09-12 00:00,0,0
2022-09-12 00:15,0,0
2022-09-12 00:30,0,0
2022-09-12 00:45,0,0
2022-09-12 01:00,0,0
2022-09-12 01:15,0,0
2022-09-12 01:30,0,0
2022-09-12 01:45,0,0
2022-09-12 02:00,0,0
2022-09-12 02:15,0,0
2022-09-12 02:30,0,0
2022-09-12 02:45,0,0
2022-09-12 03:00,0,0
2022-09-12 03:15,0,0
2022-09-12 03:30,0,0
2022-09-12 03:45,0,0
2022-09-12 04:00,0,0
2022-09-12 04:15,0,0
2022-09-12 04:30,0,0
2022-09-12 04:45,0,0
2022-09-12 05:00,0,0
2022-09-12 05:15,1,0
2022-09-12 05:30,0,0
2022-09-12 05:45,0,0
2022-09-12 06:00,0,0
2022-09-12 06:15,0,0
2022-09-12 06:30,0,0
2022-09-12 06:45,1,0
2022-09-12 07:00,4,0
2022-09-12 07:15,2,0
2022-09-12 07:30,2,0
2022-09-12 07:45,9,2
2022-09-12 08:00,2,3
2022-09-12 08:15,3,4
2022-09-12 08:30,3,1
2022-09-12 08:45,2,0
2022-09-12 09:00,3,2
2022-09-12 09:15,1,0
2022-09-12 09:30,1,4
2022-09-12 09:45,1,5
2022-09-12 10:00,0,0
2022-09-12 10:15,0,2
2022-09-12 10:30,1,1
2022-09-12 10:45,3,0
2022-09-12 11:00,0,0
2022-09-12 11:15,3,1
2022-09-12 11:30,1,1
2022-09-12 11:45,1,1
2022-09-12 12:00,1,1
2022-09-12 12:15,1,2
2022-09-12 12:30,2,0
2022-09-12 12:45,4,2
2022-09-12 13:00,6,0
2022-09-12 13:15,2,1
2022-09-12 13:30,0,1
2022-09-12 13:45,3,0
2022-09-12 14:00,3,2
2022-09-12 14:15,3,5
2022-09-12 14:30,4,1
2022-09-12 14:45,1,1
2022-09-12 15:00,5,0
2022-09-12 15:15,2,2
2022-09-12 15:30,7,5
2022-09-12 15:45,2,2
2022-09-12 16:00,5,2
2022-09-12 16:15,5,1
2022-09-12 16:30,5,2
2022-09-12 16:45,6,2
2022-09-12 17:00,3,3
2022-09-12 17:15,3,3
2022-09-12 17:30,7,5
2022-09-12 17:45,6,1
2022-09-12 18:00,10,1
2022-09-12 18:15,8,0
2022-09-12 18:30,5,1
2022-09-12 18:45,4,0
2022-09-12 19:00,2,2
2022-09-12 19:15,3,0
2022-09-12 19:30,2,1
2022-09-12 19:45,5,1
2022-09-12 20:00,3,2
2022-09-12 20:15,4,1
2022-09-12 20:30,0,0
2022-09-12 20:45,1,0
2022-09-12 21:00,3,0
2022-09-12 21:15,1,0
2022-09-12 21:30,2,1
2022-09-12 21:45,0,0
2022-09-12 22:00,1,0
2022-09-12 22:15,1,0
2022-09-12 22:30,0,0
2022-09-12 22:45,1,0
2022-09-12 23:00,0,2
2022-09-12 23:15,4,1
2022-09-12 23:30,1,0
2022-09-12 23:45,0,0
2022-09-13 00:00,1,0
2022-09-13 00:15,0,0
2022-09-13 00:30,0,0
2022-09-13 00:45,0,0
2022-09-13 01:00,0,0
2022-09-13 01:15,0,0
2022-09-13 01:30,1,0
2022-09-13 01:45,0,0
2022-09-13 02:00,0,0
2022-09-13 02:15,0,0
2022-09-13 02:30,0,0
2022-09-13 02:45,0,0
2022-09-13 03:00,0,0
2022-09-13 03:15,0,0
2022-09-13 03:30,0,0
2022-09-13 03:45,0,0
2022-09-13 04:00,0,0
2022-09-13 04:15,0,0
2022-09-13 04:30,0,0
2022-09-13 04:45,0,0
2022-09-13 05:00,0,0
2022-09-13 05:15,0,0
2022-09-13 05:30,0,0
2022-09-13 05:45,0,0
2022-09-13 06:00,0,0
2022-09-13 06:15,0,0
2022-09-13 06:30,0,0
2022-09-13 06:45,1,0
2022-09-13 07:00,1,1
2022-09-13 07:15,2,0
2022-09-13 07:30,3,0
2022-09-13 07:45,6,1
2022-09-13 08:00,2,0
2022-09-13 08:15,0,4
2022-09-13 08:30,3,3
2022-09-13 08:45,7,2
2022-09-13 09:00,2,1
2022-09-13 09:15,2,2
2022-09-13 09:30,4,2
2022-09-13 09:45,1,4
2022-09-13 10:00,2,1
2022-09-13 10:15,1,2
2022-09-13 10:30,5,1
2022-09-13 10:45,1,1
2022-09-13 11:00,3,1
2022-09-13 11:15,3,0
2022-09-13 11:30,3,1
2022-09-13 11:45,5,2
2022-09-13 12:00,1,1
2022-09-13 12:15,1,2
2022-09-13 12:30,3,2
2022-09-13 12:45,1,1
2022-09-13 13:00,5,0
2022-09-13 13:15,5,1
2022-09-13 13:30,1,2
2022-09-13 13:45,1,1
2022-09-13 14:00,3,1
2022-09-13 14:15,1,5
2022-09-13 14:30,8,2
2022-09-13 14:45,6,1
2022-09-13 15:00,3,4
2022-09-13 15:15,0,1
2022-09-13 15:30,4,2
2022-09-13 15:45,12,2
2022-09-13 16:00,5,2
2022-09-13 16:15,4,4
2022-09-13 16:30,4,1
2022-09-13 16:45,5,1
2022-09-13 17:00,10,3
2022-09-13 17:15,12,1
2022-09-13 17:30,9,3
2022-09-13 17:45,9,1
2022-09-13 18:00,10,0
2022-09-13 18:15,6,2
2022-09-13 18:30,8,0
2022-09-13 18:45,3,2
2022-09-13 19:00,4,1
2022-09-13 19:15,2,2
2022-09-13 19:30,6,0
2022-09-13 19:45,4,2
2022-09-13 20:00,3,0
2022-09-13 20:15,6,1
2022-09-13 20:30,3,0
2022-09-13 20:45,3,0
2022-09-13 21:00,2,0
2022-09-13 21:15,1,0
2022-09-13 21:30,5,0
2022-09-13 21:45,0,0
2022-09-13 22:00,2,0
2022-09-13 22:15,0,2
2022-09-13 22:30,1,0
2022-09-13 22:45,3,0
2022-09-13 23:00,2,0
2022-09-13 23:15,1,0
2022-09-13 23:30,3,0
2022-09-13 23:45,0,0
2022-09-14 00:00,0,0
2022-09-14 00:15,0,0
2022-09-14 00:30,1,0
2022-09-14 00:45,0,0
2022-09-14 01:00,0,1
2022-09-14 01:15,0,0
2022-09-14 01:30,0,0
2022-09-14 01:45,0,0
2022-09-14 02:00,0,0
2022-09-14 02:15,0,0
2022-09-14 02:30,0,0
2022-09-14 02:45,0,0
2022-09-14 03:00,0,0
2022-09-14 03:15,0,0
2022-09-14 03:30,0,0
2022-09-14 03:45,0,0
2022-09-14 04:00,0,0
2022-09-14 04:15,0,0
2022-09-14 04:30,0,0
2022-09-14 04:45,0,0
2022-09-14 05:00,0,0
2022-09-14 05:15,0,0
2022-09-14 05:30,1,0
2022-09-14 05:45,1,0
2022-09-14 06:00,0,0
2022-09-14 06:15,0,0
2022-09-14 06:30,2,0
2022-09-14 06:45,0,1
2022-09-14 07:00,4,0
2022-09-14 07:15,0,1
2022-09-14 07:30,4,0
2022-09-14 07:45,14,2
2022-09-14 08:00,6,2
2022-09-14 08:15,4,3
2022-09-14 08:30,2,1
2022-09-14 08:45,7,0
2022-09-14 09:00,1,1
2022-09-14 09:15,4,1
2022-09-14 09:30,2,5
2022-09-14 09:45,0,5
2022-09-14 10:00,2,3
2022-09-14 10:15,1,0
2022-09-14 10:30,3,0
2022-09-14 10:45,5,1
2022-09-14 11:00,0,0
2022-09-14 11:15,3,1
2022-09-14 11:30,5,1
2022-09-14 11:45,1,1
2022-09-14 12:00,4,3
2022-09-14 12:15,6,0
2022-09-14 12:30,0,1
2022-09-14 12:45,4,3
2022-09-14 13:00,4,1
2022-09-14 13:15,4,1
2022-09-14 13:30,2,1
2022-09-14 13:45,2,1
2022-09-14 14:00,6,1
2022-09-14 14:15,2,2
2022-09-14 14:30,9,1
2022-09-14 14:45,3,0
2022-09-14 15:00,2,1
2022-09-14 15:15,6,3
2022-09-14 15:30,2,1
2022-09-14 15:45,6,4
2022-09-14 16:00,6,1
2022-09-14 16:15,4,2
2022-09-14 16:30,5,1
2022-09-14 16:45,6,3
2022-09-14 17:00,8,1
2022-09-14 17:15,5,1
2022-09-14 17:30,6,2
2022-09-14 17:45,10,1
2022-09-14 18:00,6,1
2022-09-14 18:15,1,1
2022-09-14 18:30,3,0
2022-09-14 18:45,5,2
2022-09-14 19:00,4,2
2022-09-14 19:15,3,1
2022-09-14 19:30,4,5
2022-09-14 19:45,3,3
2022-09-14 20:00,5,0
2022-09-14 20:15,5,1
2022-09-14 20:30,0,2
2022-09-14 20:45,2,0
2022-09-14 21:00,1,0
2022-09-14 21:15,5,1
2022-09-14 21:30,1,1
2022-09-14 21:45,3,0
2022-09-14 22:00,1,1
2022-09-14 22:15,1,0
2022-09-14 22:30,0,1
2022-09-14 22:45,0,1
2022-09-14 23:00,2,0
2022-09-14 23:15,0,1
2022-09-14 23:30,0,0
2022-09-14 23:45,0,0
2022-09-15 00:00,0,0
2022-09-15 00:15,1,0
2022-09-15 00:30,1,0
2022-09-15 00:45,0,0
2022-09-15 01:00,0,0
2022-09-15 01:15,0,0
2022-09-15 01:30,0,0
2022-09-15 01:45,0,0
2022-09-15 02:00,2,0
2022-09-15 02:15,1,0
2022-09-15 02:30,0,0
2022-09-15 02:45,0,0
2022-09-15 03:00,0,0
2022-09-15 03:15,0,0
2022-09-15 03:30,0,0
2022-09-15 03:45,0,0
2022-09-15 04:00,0,0
2022-09-15 04:15,0,0
2022-09-15 04:30,0,0
2022-09-15 04:45,0,0
2022-09-15 05:00,1,0
2022-09-15 05:15,0,0
2022-09-15 05:30,0,0
2022-09-15 05:45,0,0
2022-09-15 06:00,0,0
2022-09-15 06:15,0,0
2022-09-15 06:30,0,0
2022-09-15 06:45,0,0
2022-09-15 07:00,1,1
2022-09-15 07:15,0,4
2022-09-15 07:30,3,1
2022-09-15 07:45,6,1
2022-09-15 08:00,5,1
2022-09-15 08:15,1,4
2022-09-15 08:30,4,3
2022-09-15 08:45,2,5
2022-09-15 09:00,4,3
2022-09-15 09:15,6,1
2022-09-15 09:30,4,3
2022-09-15 09:45,2,4
2022-09-15 10:00,2,2
2022-09-15 10:15,4,0
2022-09-15 10:30,0,2
2022-09-15 10:45,4,0
2022-09-15 11:00,3,0
2022-09-15 11:15,2,0
2022-09-15 11:30,6,1
2022-09-15 11:45,10,4
2022-09-15 12:00,3,1
2022-09-15 12:15,3,1
2022-09-15 12:30,2,2
2022-09-15 12:45,5,1
2022-09-15 13:00,6,1
2022-09-15 13:15,5,1
2022-09-15 13:30,3,1
2022-09-15 13:45,4,2
2022-09-15 14:00,2,3
2022-09-15 14:15,13,4
2022-09-15 14:30,4,2
2022-09-15 14:45,5,1
2022-09-15 15:00,3,1
2022-09-15 15:15,2,0
2022-09-15 15:30,6,2
2022-09-15 15:45,2,3
2022-09-15 16:00,11,1
2022-09-15 16:15,5,3
2022-09-15 16:30,5,2
2022-09-15 16:45,5,1
2022-09-15 17:00,6,5
2022-09-15 17:15,9,5
2022-09-15 17:30,4,3
2022-09-15 17:45,7,1
2022-09-15 18:00,4,3
2022-09-15 18:15,9,2
2022-09-15 18:30,6,3
2022-09-15 18:45,7,3
2022-09-15 19:00,5,1
2022-09-15 19:15,4,4
2022-09-15 19:30,6,0
2022-09-15 19:45,4,2
2022-09-15 20:00,3,2
2022-09-15 20:15,2,3
2022-09-15 20:30,2,0
2022-09-15 20:45,4,0
2022-09-15 21:00,7,0
2022-09-15 21:15,6,0
2022-09-15 21:30,1,1
2022-09-15 21:45,3,1
2022-09-15 22:00,1,1
2022-09-15 22:15,1,2
2022-09-15 22:30,2,0
2022-09-15 22:45,4,0
2022-09-15 23:00,2,0
2022-09-15 23:15,1,1
2022-09-15 23:30,1,1
2022-09-15 23:45,0,0
2022-09-16 00:00,1,1
2022-09-16 00:15,0,0
2022-09-16 00:30,1,0
2022-09-16 00:45,1,0
2022-09-16 01:00,1,1
2022-09-16 01:15,2,0
2022-09-16 01:30,0,0
2022-09-16 01:45,0,0
2022-09-16 02:00,0,0
2022-09-16 02:15,1,0
2022-09-16 02:30,0,0
2022-09-16 02:45,0,0
2022-09-16 03:00,0,0
2022-09-16 03:15,0,0
2022-09-16 03:30,0,0
2022-09-16 03:45,0,0
2022-09-16 04:00,0,0
2022-09-16 04:15,0,0
2022-09-16 04:30,0,0
2022-09-16 04:45,0,0
2022-09-16 05:00,0,0
2022-09-16 05:15,0,0
2022-09-16 05:30,0,0
2022-09-16 05:45,0,0
2022-09-16 06:00,0,0
2022-09-16 06:15,1,0
2022-09-16 06:30,1,0
2022-09-16 06:45,1,1
2022-09-16 07:00,0,0
2022-09-16 07:15,0,1
2022-09-16 07:30,3,1
2022-09-16 07:45,6,0
2022-09-16 08:00,3,0
2022-09-16 08:15,2,0
2022-09-16 08:30,1,1
2022-09-16 08:45,6,1
2022-09-16 09:00,1,0
2022-09-16 09:15,0,1
2022-09-16 09:30,1,0
2022-09-16 09:45,1,6
2022-09-16 10:00,3,0
2022-09-16 10:15,6,2
2022-09-16 10:30,3,1
2022-09-16 10:45,3,4
2022-09-16 11:00,4,1
2022-09-16 11:15,2,0
2022-09-16 11:30,4,0
2022-09-16 11:45,4,0
2022-09-16 12:00,4,1
2022-09-16 12:15,4,1
2022-09-16 12:30,3,0
2022-09-16 12:45,3,1
2022-09-16 13:00,5,1
2022-09-16 13:15,2,0
2022-09-16 13:30,12,5
2022-09-16 13:45,2,1
2022-09-16 14:00,6,1
2022-09-16 14:15,2,0
2022-09-16 14:30,5,3
2022-09-16 14:45,1,0
2022-09-16 15:00,4,3
2022-09-16 15:15,6,2
2022-09-16 15:30,3,2
2022-09-16 15:45,3,1
2022-09-16 16:00,7,0
2022-09-16 16:15,6,1
2022-09-16 16:30,9,0
2022-09-16 16:45,5,2
2022-09-16 17:00,3,1
2022-09-16 17:15,7,2
2022-09-16 17:30,4,2
2022-09-16 17:45,8,0
2022-09-16 18:00,5,1
2022-09-16 18:15,3,0
2022-09-16 18:30,6,2
2022-09-16 18:45,7,0
2022-09-16 19:00,0,2
2022-09-16 19:15,1,0
2022-09-16 19:30,5,1
2022-09-16 19:45,3,1
2022-09-16 20:00,1,1
2022-09-16 20:15,3,1
2022-09-16 20:30,2,0
2022-09-16 20:45,0,1
2022-09-16 21:00,1,1
2022-09-16 21:15,2,0
2022-09-16 21:30,1,0
2022-09-16 21:45,6,0
2022-09-16 22:00,1,0
2022-09-16 22:15,2,0
2022-09-16 22:30,4,1
2022-09-16 22:45,2,0
2022-09-16 23:00,2,0
2022-09-16 23:15,1,0
2022-09-16 23:30,1,0
2022-09-16 23:45,4,0
2022-09-17 00:00,1,0
2022-09-17 00:15,3,0
2022-09-17 00:30,0,0
2022-09-17 00:45,2,0
2022-09-17 01:00,0,1
2022-09-17 01:15,0,0
2022-09-17 01:30,1,0
2022-09-17 01:45,1,0
2022-09-17 02:00,0,0
2022-09-17 02:15,1,0
2022-09-17 02:30,0,0
2022-09-17 02:45,0,0
2022-09-17 03:00,0,0
2022-09-17 03:15,0,0
2022-09-17 03:30,0,0
2022-09-17 03:45,0,0
2022-09-17 04:00,0,0
2022-09-17 04:15,0,0
2022-09-17 04:30,0,0
2022-09-17 04:45,0,0
2022-09-17 05:00,1,1
2022-09-17 05:15,0,0
2022-09-17 05:30,0,0
2022-09-17 05:45,0,0
2022-09-17 06:00,1,0
2022-09-17 06:15,0,0
2022-09-17 06:30,0,0
2022-09-17 06:45,0,0
2022-09-17 07:00,0,0
2022-09-17 07:15,3,0
2022-09-17 07:30,2,0
2022-09-17 07:45,2,0
2022-09-17 08:00,0,1
2022-09-17 08:15,1,2
2022-09-17 08:30,2,3
2022-09-17 08:45,4,0
2022-09-17 09:00,2,0
2022-09-17 09:15,4,0
2022-09-17 09:30,4,3
2022-09-17 09:45,4,2
2022-09-17 10:00,6,1
2022-09-17 10:15,2,3
2022-09-17 10:30,1,3
2022-09-17 10:45,7,0
2022-09-17 11:00,2,2
2022-09-17 11:15,2,1
2022-09-17 11:30,6,5
2022-09-17 11:45,7,3
2022-09-17 12:00,3,0
2022-09-17 12:15,3,2
2022-09-17 12:30,1,3
2022-09-17 12:45,5,1
2022-09-17 13:00,5,0
2022-09-17 13:15,8,4
2022-09-17 13:30,9,1
2022-09-17 13:45,2,2
2022-09-17 14:00,1,4
2022-09-17 14:15,6,0
2022-09-17 14:30,5,0
2022-09-17 14:45,5,0
2022-09-17 15:00,6,0
2022-09-17 15:15,4,0
2022-09-17 15:30,7,1
2022-09-17 15:45,9,0
2022-09-17 16:00,7,1
2022-09-17 16:15,15,2
2022-09-17 16:30,3,1
2022-09-17 16:45,3,1
2022-09-17 17:00,4,0
2022-09-17 17:15,8,0
2022-09-17 17:30,3,4
2022-09-17 17:45,2,0
2022-09-17 18:00,3,1
2022-09-17 18:15,3,1
2022-09-17 18:30,4,2
2022-09-17 18:45,6,0
2022-09-17 19:00,1,0
2022-09-17 19:15,7,5
2022-09-17 19:30,3,1
2022-09-17 19:45,2,0
2022-09-17 20:00,2,1
2022-09-17 20:15,3,0
2022-09-17 20:30,1,1
2022-09-17 20:45,4,0
2022-09-17 21:00,1,2
2022-09-17 21:15,3,1
2022-09-17 21:30,0,2
2022-09-17 21:45,2,0
2022-09-17 22:00,0,1
2022-09-17 22:15,3,1
2022-09-17 22:30,3,1
2022-09-17 22:45,2,0
2022-09-17 23:00,4,0
2022-09-17 23:15,0,0
2022-09-17 23:30,1,1
2022-09-17 23:45,1,0
2022-09-18 00:00,1,0
2022-09-18 00:15,0,0
2022-09-18 00:30,3,0
2022-09-18 00:45,0,0
2022-09-18 01:00,2,0
2022-09-18 01:15,0,0
2022-09-18 01:30,3,1
2022-09-18 01:45,0,1
2022-09-18 02:00,0,0
2022-09-18 02:15,0,0
2022-09-18 02:30,0,0
2022-09-18 02:45,0,0
2022-09-18 03:00,0,0
2022-09-18 03:15,0,0
2022-09-18 03:30,0,0
2022-09-18 03:45,0,0
2022-09-18 04:00,0,0
2022-09-18 04:15,0,0
2022-09-18 04:30,0,0
2022-09-18 04:45,0,0
2022-09-18 05:00,0,0
2022-09-18 05:15,0,0
2022-09-18 05:30,0,0
2022-09-18 05:45,0,0
2022-09-18 06:00,0,0
2022-09-18 06:15,0,0
2022-09-18 06:30,1,0
2022-09-18 06:45,0,0
2022-09-18 07:00,0,0
2022-09-18 07:15,0,0
2022-09-18 07:30,1,0
2022-09-18 07:45,0,0
2022-09-18 08:00,0,0
2022-09-18 08:15,0,3
2022-09-18 08:30,1,0
2022-09-18 08:45,0,0
2022-09-18 09:00,1,0
2022-09-18 09:15,1,0
2022-09-18 09:30,2,0
2022-09-18 09:45,5,1
2022-09-18 10:00,2,0
2022-09-18 10:15,4,0
2022-09-18 10:30,1,1
2022-09-18 10:45,2,1
2022-09-18 11:00,6,1
2022-09-18 11:15,1,1
2022-09-18 11:30,5,1
2022-09-18 11:45,2,1
2022-09-18 12:00,1,1
2022-09-18 12:15,2,3
2022-09-18 12:30,3,2
2022-09-18 12:45,1,1
2022-09-18 13:00,5,0
2022-09-18 13:15,8,2
2022-09-18 13:30,2,5
2022-09-18 13:45,2,0
2022-09-18 14:00,6,2
2022-09-18 14:15,4,2
2022-09-18 14:30,4,0
2022-09-18 14:45,3,1
2022-09-18 15:00,1,1
2022-09-18 15:15,2,1
2022-09-18 15:30,4,2
2022-09-18 15:45,1,1
2022-09-18 16:00,7,2
2022-09-18 16:15,5,3
2022-09-18 16:30,7,1
2022-09-18 16:45,4,4
2022-09-18 17:00,3,1
2022-09-18 17:15,3,0
2022-09-18 17:30,4,1
2022-09-18 17:45,3,0
2022-09-18 18:00,5,1
2022-09-18 18:15,5,0
2022-09-18 18:30,1,0
2022-09-18 18:45,2,4
2022-09-18 19:00,2,0
2022-09-18 19:15,1,3
2022-09-18 19:30,5,1
2022-09-18 19:45,4,0
2022-09-18 20:00,3,0
2022-09-18 20:15,1,1
2022-09-18 20:30,6,1
2022-09-18 20:45,1,0
2022-09-18 21:00,1,0
2022-09-18 21:15,2,0
2022-09-18 21:30,3,0
2022-09-18 21:45,2,0
2022-09-18 22:00,0,2
2022-09-18 22:15,2,0
2022-09-18 22:30,1,1
2022-09-18 22:45,4,0
2022-09-18 23:00,2,0
2022-09-18 23:15,0,1
2022-09-18 23:30,2,0
2022-09-18 23:45,1,1